participation_id,student_id,activity_id,date,hours_spent,special_occasion
5922,1304,1,2024-04-19,3,False
5923,1304,1,2024-04-26,3,False
5924,1304,1,2024-05-03,3,False
5925,1304,1,2024-05-10,1,False
5926,1304,1,2024-05-17,2,False
5927,1304,1,2024-05-24,2,False
5928,1304,1,2024-05-31,3,False
5929,1364,1,2024-03-08,2,False
5930,1364,1,2024-03-15,2,False
5931,1364,1,2024-03-22,3,True
5932,1364,1,2024-03-29,1,False
5933,1364,1,2024-04-05,3,False
5934,1364,1,2024-04-12,1,False
5935,1364,1,2024-04-19,1,False
5936,1364,1,2024-04-26,4,True
5937,1364,1,2024-05-03,3,False
5938,1364,1,2024-05-10,1,False
5939,1364,1,2024-05-17,3,False
5940,1364,1,2024-05-24,1,False
5941,1364,1,2024-05-31,3,False
5942,1248,5,2024-03-08,1,False
5943,1248,5,2024-03-15,1,False
5944,1248,5,2024-03-22,3,False
5945,1248,5,2024-03-29,2,False
5946,1248,5,2024-04-05,2,False
5947,1248,5,2024-04-12,3,False
5948,1248,5,2024-04-19,1,False
5949,1248,5,2024-04-26,1,False
5950,1248,5,2024-05-03,3,True
5951,1248,5,2024-05-10,1,False
5952,1248,5,2024-05-17,3,False
5953,1248,5,2024-05-24,1,False
5954,1248,5,2024-05-31,1,False
5955,1233,6,2024-03-08,3,False
5956,1233,6,2024-03-15,1,False
5957,1233,6,2024-03-22,2,False
5958,1233,6,2024-03-29,3,False
5959,1233,6,2024-04-05,1,False
5960,1233,6,2024-04-12,3,False
5961,1233,6,2024-04-19,2,False
5962,1233,6,2024-04-26,3,False
5963,1233,6,2024-05-03,2,False
5964,1233,6,2024-05-10,3,False
5965,1233,6,2024-05-17,1,False
5966,1233,6,2024-05-24,1,False
5967,1233,6,2024-05-31,4,True
5968,1122,4,2024-03-08,2,True
5969,1122,4,2024-03-15,2,False
5970,1122,4,2024-03-22,1,False
5971,1122,4,2024-03-29,5,True
5972,1122,4,2024-04-05,1,False
5973,1122,4,2024-04-12,2,False
5974,1122,4,2024-04-19,2,False
5975,1122,4,2024-04-26,2,False
5976,1122,4,2024-05-03,1,False
5977,1122,4,2024-05-10,1,False
5978,1122,4,2024-05-17,2,False
5979,1122,4,2024-05-24,3,False
5980,1122,4,2024-05-31,3,False
5981,1491,6,2024-03-08,3,True
5982,1491,6,2024-03-15,2,False
5983,1491,6,2024-03-22,3,False
5984,1491,6,2024-03-29,1,False
5985,1491,6,2024-04-05,2,False
5986,1491,6,2024-04-12,1,False
5987,1491,6,2024-04-19,2,False
5988,1491,6,2024-04-26,2,False
5989,1491,6,2024-05-03,3,False
5990,1491,6,2024-05-10,1,False
5991,1491,6,2024-05-17,1,False
5992,1491,6,2024-05-24,3,False
5993,1491,6,2024-05-31,2,False
5994,1482,3,2024-03-08,1,False
5995,1482,3,2024-03-15,3,False
5996,1482,3,2024-03-22,1,False
5997,1482,3,2024-03-29,2,False
5998,1482,3,2024-04-05,3,False
5999,1482,3,2024-04-12,3,True
6000,1482,3,2024-04-19,1,False
6001,1482,3,2024-04-26,2,False
6002,1482,3,2024-05-03,1,False
6003,1482,3,2024-05-10,1,False
6004,1482,3,2024-05-17,1,False
6005,1482,3,2024-05-24,1,False
6006,1482,3,2024-05-31,1,False
6007,1533,1,2024-03-08,2,False
6008,1533,1,2024-03-15,1,False
6009,1533,1,2024-03-22,2,False
6010,1533,1,2024-03-29,2,False
6011,1533,1,2024-04-05,1,False
6012,1533,1,2024-04-12,3,False
6013,1533,1,2024-04-19,3,False
6014,1533,1,2024-04-26,3,False
6015,1533,1,2024-05-03,1,False
6016,1533,1,2024-05-10,3,False
6017,1533,1,2024-05-17,1,False
6018,1533,1,2024-05-24,2,False
6019,1533,1,2024-05-31,1,False
6020,1463,4,2024-03-08,3,False
6021,1463,4,2024-03-15,1,False
6022,1463,4,2024-03-22,1,False
6023,1463,4,2024-03-29,1,False
6024,1463,4,2024-04-05,2,False
6025,1463,4,2024-04-12,1,False
6026,1463,4,2024-04-19,2,False
6027,1463,4,2024-04-26,1,False
6028,1463,4,2024-05-03,3,False
6029,1463,4,2024-05-10,3,False
6030,1463,4,2024-05-17,3,False
6031,1463,4,2024-05-24,2,False
6032,1463,4,2024-05-31,3,False
6033,1522,5,2024-03-08,1,False
6034,1522,5,2024-03-15,1,False
6035,1522,5,2024-03-22,1,False
6036,1522,5,2024-03-29,1,False
6037,1522,5,2024-04-05,1,False
6038,1522,5,2024-04-12,1,False
6039,1522,5,2024-04-19,3,False
6040,1522,5,2024-04-26,3,False
6041,1522,5,2024-05-03,3,False
6042,1522,5,2024-05-10,3,False
6043,1522,5,2024-05-17,3,False
6044,1522,5,2024-05-24,3,False
6045,1522,5,2024-05-31,2,False
6046,1443,1,2024-03-08,1,False
6047,1443,1,2024-03-15,3,False
6048,1443,1,2024-03-22,1,False
6049,1443,1,2024-03-29,1,False
6050,1443,1,2024-04-05,3,False
6051,1443,1,2024-04-12,2,False
6052,1443,1,2024-04-19,1,False
6053,1443,1,2024-04-26,1,False
6054,1443,1,2024-05-03,2,False
6055,1443,1,2024-05-10,3,False
6056,1443,1,2024-05-17,1,False
6057,1443,1,2024-05-24,4,True
6058,1443,1,2024-05-31,3,False
6059,1598,1,2024-03-08,3,False
6060,1598,1,2024-03-15,1,False
6061,1598,1,2024-03-22,1,False
6062,1598,1,2024-03-29,2,False
6063,1598,1,2024-04-05,1,False
6064,1598,1,2024-04-12,2,False
6065,1598,1,2024-04-19,1,False
6066,1598,1,2024-04-26,3,False
6067,1598,1,2024-05-03,1,False
6068,1598,1,2024-05-10,1,False
6069,1598,1,2024-05-17,3,False
6070,1598,1,2024-05-24,3,False
6071,1598,1,2024-05-31,2,False
6072,1195,3,2024-03-08,3,False
6073,1195,3,2024-03-15,2,False
6074,1195,3,2024-03-22,1,False
6075,1195,3,2024-03-29,2,False
6076,1195,3,2024-04-05,3,True
6077,1195,3,2024-04-12,5,True
6078,1195,3,2024-04-19,2,False
6079,1195,3,2024-04-26,2,False
6080,1195,3,2024-05-03,2,False
6081,1195,3,2024-05-10,3,False
6082,1195,3,2024-05-17,1,False
6083,1195,3,2024-05-24,3,False
6084,1195,3,2024-05-31,2,False
6085,1286,2,2024-03-08,3,False
6086,1286,2,2024-03-15,2,False
6087,1286,2,2024-03-22,1,False
6088,1286,2,2024-03-29,3,False
6089,1286,2,2024-04-05,1,False
6090,1286,2,2024-04-12,2,False
6091,1286,2,2024-04-19,2,False
6092,1286,2,2024-04-26,1,False
6093,1286,2,2024-05-03,2,False
6094,1286,2,2024-05-10,2,False
6095,1286,2,2024-05-17,1,False
6096,1286,2,2024-05-24,3,False
6097,1286,2,2024-05-31,3,False
6098,1489,1,2024-03-08,2,False
6099,1489,1,2024-03-15,4,True
6100,1489,1,2024-03-22,3,False
6101,1489,1,2024-03-29,1,False
6102,1489,1,2024-04-05,3,False
6103,1489,1,2024-04-12,1,False
6104,1489,1,2024-04-19,1,False
6105,1489,1,2024-04-26,2,False
6106,1489,1,2024-05-03,2,False
6107,1489,1,2024-05-10,1,False
6108,1489,1,2024-05-17,1,False
6109,1489,1,2024-05-24,2,False
6110,1489,1,2024-05-31,1,False
6111,1445,3,2024-03-08,3,False
6112,1445,3,2024-03-15,2,False
6113,1445,3,2024-03-22,2,False
6114,1445,3,2024-03-29,5,True
6115,1445,3,2024-04-05,2,False
6116,1445,3,2024-04-12,1,False
6117,1445,3,2024-04-19,4,True
6118,1445,3,2024-04-26,1,False
6119,1445,3,2024-05-03,1,False
6120,1445,3,2024-05-10,1,False
6121,1445,3,2024-05-17,2,False
6122,1445,3,2024-05-24,1,False
6123,1445,3,2024-05-31,1,False
6124,1436,6,2024-03-08,3,False
6125,1436,6,2024-03-15,2,False
6126,1436,6,2024-03-22,4,True
6127,1436,6,2024-03-29,3,False
6128,1436,6,2024-04-05,2,True
6129,1436,6,2024-04-12,2,False
6130,1436,6,2024-04-19,2,False
6131,1436,6,2024-04-26,1,False
6132,1436,6,2024-05-03,3,False
6133,1436,6,2024-05-10,1,False
6134,1436,6,2024-05-17,1,False
6135,1436,6,2024-05-24,1,False
6136,1436,6,2024-05-31,1,False
6137,1282,1,2024-03-08,3,False
6138,1282,1,2024-03-15,1,False
6139,1282,1,2024-03-22,1,False
6140,1282,1,2024-03-29,3,False
6141,1282,1,2024-04-05,3,False
6142,1282,1,2024-04-12,2,False
6143,1282,1,2024-04-19,2,False
6144,1282,1,2024-04-26,1,False
6145,1282,1,2024-05-03,4,True
6146,1282,1,2024-05-10,5,True
6147,1282,1,2024-05-17,1,False
6148,1282,1,2024-05-24,1,False
6149,1282,1,2024-05-31,2,False
6150,1290,6,2024-03-08,1,False
6151,1290,6,2024-03-15,2,False
6152,1290,6,2024-03-22,3,False
6153,1290,6,2024-03-29,4,True
6154,1290,6,2024-04-05,1,False
6155,1290,6,2024-04-12,1,False
6156,1290,6,2024-04-19,1,False
6157,1290,6,2024-04-26,3,True
6158,1290,6,2024-05-03,2,False
6159,1290,6,2024-05-10,1,False
6160,1290,6,2024-05-17,2,False
6161,1290,6,2024-05-24,3,False
6162,1290,6,2024-05-31,1,False
6163,1285,1,2024-03-08,3,False
6164,1285,1,2024-03-15,3,False
6165,1285,1,2024-03-22,1,False
6166,1285,1,2024-03-29,3,False
6167,1285,1,2024-04-05,2,False
6168,1285,1,2024-04-12,1,False
6169,1285,1,2024-04-19,1,False
6170,1285,1,2024-04-26,1,False
6171,1285,1,2024-05-03,1,False
6172,1285,1,2024-05-10,3,False
6173,1285,1,2024-05-17,2,False
6174,1285,1,2024-05-24,2,False
6175,1285,1,2024-05-31,2,False
6176,1041,3,2024-03-08,4,True
6177,1041,3,2024-03-15,1,False
6178,1041,3,2024-03-22,3,False
6179,1041,3,2024-03-29,3,False
6180,1041,3,2024-04-05,1,False
6181,1041,3,2024-04-12,1,False
6182,1041,3,2024-04-19,3,False
6183,1041,3,2024-04-26,1,False
6184,1041,3,2024-05-03,3,False
6185,1041,3,2024-05-10,3,False
6186,1041,3,2024-05-17,1,False
6187,1041,3,2024-05-24,3,False
6188,1041,3,2024-05-31,4,True
6189,1007,3,2024-03-08,2,False
6190,1007,3,2024-03-15,1,False
6191,1007,3,2024-03-22,1,False
6192,1007,3,2024-03-29,2,False
6193,1007,3,2024-04-05,1,False
6194,1007,3,2024-04-12,2,False
6195,1007,3,2024-04-19,3,False
6196,1007,3,2024-04-26,1,False
6197,1007,3,2024-05-03,2,False
6198,1007,3,2024-05-10,3,False
6199,1007,3,2024-05-17,2,False
6200,1007,3,2024-05-24,3,False
6201,1007,3,2024-05-31,2,True
6202,1375,2,2024-03-08,2,False
6203,1375,2,2024-03-15,3,True
6204,1375,2,2024-03-22,3,False
6205,1375,2,2024-03-29,1,False
6206,1375,2,2024-04-05,3,False
6207,1375,2,2024-04-12,1,False
6208,1375,2,2024-04-19,3,False
6209,1375,2,2024-04-26,3,False
6210,1375,2,2024-05-03,3,False
6211,1375,2,2024-05-10,1,False
6212,1375,2,2024-05-17,3,True
6213,1375,2,2024-05-24,2,False
6214,1375,2,2024-05-31,3,False
6215,1279,5,2024-03-08,1,False
6216,1279,5,2024-03-15,3,False
6217,1279,5,2024-03-22,2,False
6218,1279,5,2024-03-29,1,False
6219,1279,5,2024-04-05,3,False
6220,1279,5,2024-04-12,2,False
6221,1279,5,2024-04-19,3,False
6222,1279,5,2024-04-26,3,False
6223,1279,5,2024-05-03,2,False
6224,1279,5,2024-05-10,4,True
6225,1279,5,2024-05-17,2,False
6226,1279,5,2024-05-24,3,True
6227,1279,5,2024-05-31,1,False
6228,1034,2,2024-03-08,1,False
6229,1034,2,2024-03-15,1,False
6230,1034,2,2024-03-22,3,False
6231,1034,2,2024-03-29,1,False
6232,1034,2,2024-04-05,1,False
6233,1034,2,2024-04-12,3,False
6234,1034,2,2024-04-19,1,False
6235,1034,2,2024-04-26,3,False
6236,1034,2,2024-05-03,1,False
6237,1034,2,2024-05-10,2,True
6238,1034,2,2024-05-17,1,False
6239,1034,2,2024-05-24,2,False
6240,1034,2,2024-05-31,2,False
6241,1235,6,2024-03-08,3,True
6242,1235,6,2024-03-15,2,False
6243,1235,6,2024-03-22,1,False
6244,1235,6,2024-03-29,1,False
6245,1235,6,2024-04-05,3,False
6246,1235,6,2024-04-12,1,False
6247,1235,6,2024-04-19,3,True
6248,1235,6,2024-04-26,3,False
6249,1235,6,2024-05-03,3,False
6250,1235,6,2024-05-10,1,False
6251,1235,6,2024-05-17,3,False
6252,1235,6,2024-05-24,3,False
6253,1235,6,2024-05-31,1,False
6254,1380,2,2024-03-08,4,True
6255,1380,2,2024-03-15,1,False
6256,1380,2,2024-03-22,3,False
6257,1380,2,2024-03-29,4,True
6258,1380,2,2024-04-05,2,False
6259,1380,2,2024-04-12,1,False
6260,1380,2,2024-04-19,2,False
6261,1380,2,2024-04-26,2,False
6262,1380,2,2024-05-03,1,False
6263,1380,2,2024-05-10,2,False
6264,1380,2,2024-05-17,1,False
6265,1380,2,2024-05-24,3,False
6266,1380,2,2024-05-31,1,False
6267,1541,4,2024-03-08,1,False
6268,1541,4,2024-03-15,1,False
6269,1541,4,2024-03-22,1,False
6270,1541,4,2024-03-29,1,False
6271,1541,4,2024-04-05,1,False
6272,1541,4,2024-04-12,2,True
6273,1541,4,2024-04-19,3,False
6274,1541,4,2024-04-26,1,False
6275,1541,4,2024-05-03,1,False
6276,1541,4,2024-05-10,1,False
6277,1541,4,2024-05-17,1,False
6278,1541,4,2024-05-24,2,False
6279,1541,4,2024-05-31,1,False
6280,1590,1,2024-03-08,2,False
6281,1590,1,2024-03-15,2,False
6282,1590,1,2024-03-22,3,False
6283,1590,1,2024-03-29,3,False
6284,1590,1,2024-04-05,2,False
6285,1590,1,2024-04-12,3,False
6286,1590,1,2024-04-19,1,False
6287,1590,1,2024-04-26,1,False
6288,1590,1,2024-05-03,3,False
6289,1590,1,2024-05-10,1,False
6290,1590,1,2024-05-17,4,True
6291,1590,1,2024-05-24,3,False
6292,1590,1,2024-05-31,2,False
6293,1413,3,2024-03-08,2,False
6294,1413,3,2024-03-15,4,True
6295,1413,3,2024-03-22,1,False
6296,1413,3,2024-03-29,3,False
6297,1413,3,2024-04-05,2,True
6298,1413,3,2024-04-12,3,False
6299,1413,3,2024-04-19,2,False
6300,1413,3,2024-04-26,3,False
6301,1413,3,2024-05-03,3,False
6302,1413,3,2024-05-10,3,False
6303,1413,3,2024-05-17,1,False
6304,1413,3,2024-05-24,3,False
6305,1413,3,2024-05-31,1,False
6306,1417,1,2024-03-08,3,True
6307,1417,1,2024-03-15,1,False
6308,1417,1,2024-03-22,2,False
6309,1417,1,2024-03-29,2,True
6310,1417,1,2024-04-05,2,False
6311,1417,1,2024-04-12,3,True
6312,1417,1,2024-04-19,3,False
6313,1417,1,2024-04-26,1,False
6314,1417,1,2024-05-03,1,False
6315,1417,1,2024-05-10,2,False
6316,1417,1,2024-05-17,3,False
6317,1417,1,2024-05-24,3,False
6318,1417,1,2024-05-31,1,False
6319,1246,6,2024-03-08,2,False
6320,1246,6,2024-03-15,1,False
6321,1246,6,2024-03-22,3,False
6322,1246,6,2024-03-29,3,False
6323,1246,6,2024-04-05,3,False
6324,1246,6,2024-04-12,3,False
6325,1246,6,2024-04-19,1,False
6326,1246,6,2024-04-26,3,False
6327,1246,6,2024-05-03,1,False
6328,1246,6,2024-05-10,1,False
6329,1246,6,2024-05-17,3,False
6330,1246,6,2024-05-24,1,False
6331,1246,6,2024-05-31,1,False
6332,1317,1,2024-03-08,1,False
6333,1317,1,2024-03-15,1,False
6334,1317,1,2024-03-22,3,False
6335,1317,1,2024-03-29,3,False
6336,1317,1,2024-04-05,2,False
6337,1317,1,2024-04-12,3,True
6338,1317,1,2024-04-19,4,True
6339,1317,1,2024-04-26,2,False
6340,1317,1,2024-05-03,3,False
6341,1317,1,2024-05-10,3,False
6342,1317,1,2024-05-17,1,False
6343,1317,1,2024-05-24,2,False
6344,1317,1,2024-05-31,1,False
6345,1260,1,2024-03-08,3,False
6346,1260,1,2024-03-15,3,True
6347,1260,1,2024-03-22,3,False
6348,1260,1,2024-03-29,3,False
6349,1260,1,2024-04-05,4,True
6350,1260,1,2024-04-12,1,False
6351,1260,1,2024-04-19,2,True
6352,1260,1,2024-04-26,2,False
6353,1260,1,2024-05-03,2,False
6354,1260,1,2024-05-10,2,False
6355,1260,1,2024-05-17,2,False
6356,1260,1,2024-05-24,1,False
6357,1260,1,2024-05-31,3,True
6358,1073,3,2024-03-08,3,False
6359,1073,3,2024-03-15,2,False
6360,1073,3,2024-03-22,1,False
6361,1073,3,2024-03-29,1,False
6362,1073,3,2024-04-05,3,False
6363,1073,3,2024-04-12,3,False
6364,1073,3,2024-04-19,1,False
6365,1073,3,2024-04-26,3,False
6366,1073,3,2024-05-03,2,False
6367,1073,3,2024-05-10,2,False
6368,1073,3,2024-05-17,2,False
6369,1073,3,2024-05-24,3,True
6370,1073,3,2024-05-31,3,False
6371,1549,2,2024-03-08,2,False
6372,1549,2,2024-03-15,1,False
6373,1549,2,2024-03-22,2,False
6374,1549,2,2024-03-29,3,False
6375,1549,2,2024-04-05,4,True
6376,1549,2,2024-04-12,2,False
6377,1549,2,2024-04-19,3,False
6378,1549,2,2024-04-26,3,False
6379,1549,2,2024-05-03,2,False
6380,1549,2,2024-05-10,1,False
6381,1549,2,2024-05-17,1,False
6382,1549,2,2024-05-24,1,False
6383,1549,2,2024-05-31,2,False
6384,1183,6,2024-03-08,3,False
6385,1183,6,2024-03-15,3,False
6386,1183,6,2024-03-22,2,False
6387,1183,6,2024-03-29,1,False
6388,1183,6,2024-04-05,1,False
6389,1183,6,2024-04-12,2,False
6390,1183,6,2024-04-19,1,False
6391,1183,6,2024-04-26,2,False
6392,1183,6,2024-05-03,1,False
6393,1183,6,2024-05-10,2,True
6394,1183,6,2024-05-17,1,False
6395,1183,6,2024-05-24,1,False
6396,1183,6,2024-05-31,3,False
6397,1363,5,2024-03-08,3,False
6398,1363,5,2024-03-15,1,False
6399,1363,5,2024-03-22,3,False
6400,1363,5,2024-03-29,2,False
6401,1363,5,2024-04-05,1,False
6402,1363,5,2024-04-12,1,False
6403,1363,5,2024-04-19,2,False
6404,1363,5,2024-04-26,1,False
6405,1363,5,2024-05-03,3,False
6406,1363,5,2024-05-10,2,False
6407,1363,5,2024-05-17,3,False
6408,1363,5,2024-05-24,3,False
6409,1363,5,2024-05-31,1,False
6410,1306,6,2024-03-08,3,False
6411,1306,6,2024-03-15,1,False
6412,1306,6,2024-03-22,1,False
6413,1306,6,2024-03-29,2,False
6414,1306,6,2024-04-05,3,False
6415,1306,6,2024-04-12,3,True
6416,1306,6,2024-04-19,5,True
6417,1306,6,2024-04-26,3,False
6418,1306,6,2024-05-03,2,False
6419,1306,6,2024-05-10,2,False
6420,1306,6,2024-05-17,2,False
6421,1306,6,2024-05-24,3,False
6422,1306,6,2024-05-31,2,False
6423,1342,5,2024-03-08,3,False
6424,1342,5,2024-03-15,3,False
6425,1342,5,2024-03-22,1,False
6426,1342,5,2024-03-29,3,False
6427,1342,5,2024-04-05,2,False
6428,1342,5,2024-04-12,3,False
6429,1342,5,2024-04-19,3,False
6430,1342,5,2024-04-26,2,False
6431,1342,5,2024-05-03,2,False
6432,1342,5,2024-05-10,3,False
6433,1342,5,2024-05-17,4,True
6434,1342,5,2024-05-24,2,False
6435,1342,5,2024-05-31,1,False
6436,1569,3,2024-03-08,1,False
6437,1569,3,2024-03-15,1,False
6438,1569,3,2024-03-22,2,False
6439,1569,3,2024-03-29,2,False
6440,1569,3,2024-04-05,3,False
6441,1569,3,2024-04-12,2,False
6442,1569,3,2024-04-19,3,False
6443,1569,3,2024-04-26,2,False
6444,1569,3,2024-05-03,1,False
6445,1569,3,2024-05-10,1,False
6446,1569,3,2024-05-17,2,False
6447,1569,3,2024-05-24,2,False
6448,1569,3,2024-05-31,2,False
6449,1476,6,2024-03-08,1,False
6450,1476,6,2024-03-15,3,False
6451,1476,6,2024-03-22,3,False
6452,1476,6,2024-03-29,2,False
6453,1476,6,2024-04-05,3,False
6454,1476,6,2024-04-12,3,False
6455,1476,6,2024-04-19,1,False
6456,1476,6,2024-04-26,3,False
6457,1476,6,2024-05-03,3,False
6458,1476,6,2024-05-10,5,True
6459,1476,6,2024-05-17,2,False
6460,1476,6,2024-05-24,1,False
6461,1476,6,2024-05-31,2,False
6462,1054,4,2024-03-08,3,False
6463,1054,4,2024-03-15,3,False
6464,1054,4,2024-03-22,1,False
6465,1054,4,2024-03-29,1,False
6466,1054,4,2024-04-05,2,False
6467,1054,4,2024-04-12,2,False
6468,1054,4,2024-04-19,2,False
6469,1054,4,2024-04-26,1,False
6470,1054,4,2024-05-03,4,True
6471,1054,4,2024-05-10,2,False
6472,1054,4,2024-05-17,1,False
6473,1054,4,2024-05-24,1,False
6474,1054,4,2024-05-31,1,False
6475,1203,4,2024-03-08,1,False
6476,1203,4,2024-03-15,1,False
6477,1203,4,2024-03-22,3,False
6478,1203,4,2024-03-29,1,False
6479,1203,4,2024-04-05,3,False
6480,1203,4,2024-04-12,3,False
6481,1203,4,2024-04-19,2,False
6482,1203,4,2024-04-26,4,True
6483,1203,4,2024-05-03,3,False
6484,1203,4,2024-05-10,2,False
6485,1203,4,2024-05-17,1,False
6486,1203,4,2024-05-24,1,False
6487,1203,4,2024-05-31,3,False
6488,1036,2,2024-03-08,3,False
6489,1036,2,2024-03-15,2,False
6490,1036,2,2024-03-22,2,False
6491,1036,2,2024-03-29,2,False
6492,1036,2,2024-04-05,4,True
6493,1036,2,2024-04-12,1,False
6494,1036,2,2024-04-19,3,False
6495,1036,2,2024-04-26,3,False
6496,1036,2,2024-05-03,2,False
6497,1036,2,2024-05-10,2,False
6498,1036,2,2024-05-17,1,False
6499,1036,2,2024-05-24,3,False
6500,1036,2,2024-05-31,1,False
6501,1296,6,2024-03-08,3,False
6502,1296,6,2024-03-15,2,False
6503,1296,6,2024-03-22,1,False
6504,1296,6,2024-03-29,3,False
6505,1296,6,2024-04-05,2,False
6506,1296,6,2024-04-12,1,False
6507,1296,6,2024-04-19,1,False
6508,1296,6,2024-04-26,3,False
6509,1296,6,2024-05-03,1,False
6510,1296,6,2024-05-10,3,False
6511,1296,6,2024-05-17,3,True
6512,1296,6,2024-05-24,2,False
6513,1296,6,2024-05-31,1,False
6514,1138,3,2024-03-08,2,False
6515,1138,3,2024-03-15,2,False
6516,1138,3,2024-03-22,3,False
6517,1138,3,2024-03-29,1,False
6518,1138,3,2024-04-05,2,False
6519,1138,3,2024-04-12,3,False
6520,1138,3,2024-04-19,2,False
6521,1138,3,2024-04-26,1,False
6522,1138,3,2024-05-03,3,False
6523,1138,3,2024-05-10,3,True
6524,1138,3,2024-05-17,1,False
6525,1138,3,2024-05-24,1,False
6526,1138,3,2024-05-31,2,False
6527,1259,3,2024-03-08,2,False
6528,1259,3,2024-03-15,5,True
6529,1259,3,2024-03-22,1,False
6530,1259,3,2024-03-29,1,False
6531,1259,3,2024-04-05,2,False
6532,1259,3,2024-04-12,3,True
6533,1259,3,2024-04-19,3,False
6534,1259,3,2024-04-26,2,False
6535,1259,3,2024-05-03,1,False
6536,1259,3,2024-05-10,3,False
6537,1259,3,2024-05-17,1,False
6538,1259,3,2024-05-24,2,False
6539,1259,3,2024-05-31,1,False
6540,1406,6,2024-03-08,2,False
6541,1406,6,2024-03-15,3,False
6542,1406,6,2024-03-22,1,False
6543,1406,6,2024-03-29,3,False
6544,1406,6,2024-04-05,4,True
6545,1406,6,2024-04-12,3,False
6546,1406,6,2024-04-19,2,False
6547,1406,6,2024-04-26,3,False
6548,1406,6,2024-05-03,1,False
6549,1406,6,2024-05-10,1,False
6550,1406,6,2024-05-17,1,False
6551,1406,6,2024-05-24,2,True
6552,1406,6,2024-05-31,2,False
6553,1432,5,2024-03-08,1,False
6554,1432,5,2024-03-15,2,False
6555,1432,5,2024-03-22,3,True
6556,1432,5,2024-03-29,2,False
6557,1432,5,2024-04-05,1,False
6558,1432,5,2024-04-12,1,False
6559,1432,5,2024-04-19,1,False
6560,1432,5,2024-04-26,3,False
6561,1432,5,2024-05-03,1,False
6562,1432,5,2024-05-10,1,False
6563,1432,5,2024-05-17,3,False
6564,1432,5,2024-05-24,2,False
6565,1432,5,2024-05-31,1,False
6566,1278,6,2024-03-08,2,False
6567,1278,6,2024-03-15,2,True
6568,1278,6,2024-03-22,3,True
6569,1278,6,2024-03-29,2,False
6570,1278,6,2024-04-05,2,False
6571,1278,6,2024-04-12,1,False
6572,1278,6,2024-04-19,1,False
6573,1278,6,2024-04-26,2,False
6574,1278,6,2024-05-03,3,False
6575,1278,6,2024-05-10,2,False
6576,1278,6,2024-05-17,2,False
6577,1278,6,2024-05-24,1,False
6578,1278,6,2024-05-31,3,False
6579,1301,4,2024-03-08,2,False
6580,1301,4,2024-03-15,2,False
6581,1301,4,2024-03-22,3,False
6582,1301,4,2024-03-29,2,False
6583,1301,4,2024-04-05,5,True
6584,1301,4,2024-04-12,2,False
6585,1301,4,2024-04-19,3,False
6586,1301,4,2024-04-26,1,False
6587,1301,4,2024-05-03,1,False
6588,1301,4,2024-05-10,2,False
6589,1301,4,2024-05-17,1,False
6590,1301,4,2024-05-24,2,False
6591,1301,4,2024-05-31,2,False
6592,1480,5,2024-03-08,3,False
6593,1480,5,2024-03-15,3,False
6594,1480,5,2024-03-22,1,False
6595,1480,5,2024-03-29,1,False
6596,1480,5,2024-04-05,2,False
6597,1480,5,2024-04-12,3,False
6598,1480,5,2024-04-19,3,False
6599,1480,5,2024-04-26,2,False
6600,1480,5,2024-05-03,3,False
6601,1480,5,2024-05-10,2,False
6602,1480,5,2024-05-17,3,False
6603,1480,5,2024-05-24,2,False
6604,1480,5,2024-05-31,2,False
6605,1497,4,2024-03-08,2,False
6606,1497,4,2024-03-15,1,False
6607,1497,4,2024-03-22,3,False
6608,1497,4,2024-03-29,2,False
6609,1497,4,2024-04-05,4,True
6610,1497,4,2024-04-12,1,False
6611,1497,4,2024-04-19,3,True
6612,1497,4,2024-04-26,2,False
6613,1497,4,2024-05-03,3,False
6614,1497,4,2024-05-10,2,False
6615,1497,4,2024-05-17,3,False
6616,1497,4,2024-05-24,2,False
6617,1497,4,2024-05-31,3,False
6618,1366,3,2024-03-08,2,True
6619,1366,3,2024-03-15,3,False
6620,1366,3,2024-03-22,1,False
6621,1366,3,2024-03-29,1,False
6622,1366,3,2024-04-05,4,True
6623,1366,3,2024-04-12,1,False
6624,1366,3,2024-04-19,2,False
6625,1366,3,2024-04-26,3,False
6626,1366,3,2024-05-03,2,False
6627,1366,3,2024-05-10,3,False
6628,1366,3,2024-05-17,2,False
6629,1366,3,2024-05-24,4,True
6630,1366,3,2024-05-31,2,False
6631,1244,6,2024-03-08,3,False
6632,1244,6,2024-03-15,3,False
6633,1244,6,2024-03-22,3,False
6634,1244,6,2024-03-29,3,True
6635,1244,6,2024-04-05,1,False
6636,1244,6,2024-04-12,1,False
6637,1244,6,2024-04-19,1,False
6638,1244,6,2024-04-26,1,False
6639,1244,6,2024-05-03,1,False
6640,1244,6,2024-05-10,1,False
6641,1244,6,2024-05-17,3,False
6642,1244,6,2024-05-24,4,True
6643,1244,6,2024-05-31,1,False
6644,1242,4,2024-03-08,1,False
6645,1242,4,2024-03-15,3,False
6646,1242,4,2024-03-22,1,False
6647,1242,4,2024-03-29,1,False
6648,1242,4,2024-04-05,1,False
6649,1242,4,2024-04-12,1,False
6650,1242,4,2024-04-19,3,True
6651,1242,4,2024-04-26,2,False
6652,1242,4,2024-05-03,2,False
6653,1242,4,2024-05-10,2,False
6654,1242,4,2024-05-17,3,False
6655,1242,4,2024-05-24,2,False
6656,1242,4,2024-05-31,1,False
