attendance_id,student_id,date,status
29530,1411,2024-04-02,Present
29531,1411,2024-04-03,Absent
29532,1411,2024-04-04,Absent
29533,1411,2024-04-05,Present
29534,1411,2024-04-08,Present
29535,1411,2024-04-09,Present
29536,1411,2024-04-10,Present
29537,1411,2024-04-11,Absent
29538,1411,2024-04-12,Present
29539,1411,2024-04-15,Present
29540,1411,2024-04-16,Present
29541,1411,2024-04-17,Present
29542,1411,2024-04-18,Present
29543,1411,2024-04-19,Absent
29544,1411,2024-04-22,Present
29545,1411,2024-04-23,Present
29546,1411,2024-04-24,Present
29547,1411,2024-04-25,Present
29548,1411,2024-04-26,Present
29549,1411,2024-04-29,Present
29550,1411,2024-04-30,Present
29551,1411,2024-05-01,Present
29552,1411,2024-05-02,Absent
29553,1411,2024-05-03,Absent
29554,1411,2024-05-06,Present
29555,1411,2024-05-07,Present
29556,1411,2024-05-08,Present
29557,1411,2024-05-09,Present
29558,1411,2024-05-10,Present
29559,1411,2024-05-13,Absent
29560,1411,2024-05-14,Present
29561,1411,2024-05-15,Present
29562,1411,2024-05-16,Present
29563,1411,2024-05-17,Present
29564,1411,2024-05-20,Present
29565,1411,2024-05-21,Present
29566,1411,2024-05-22,Present
29567,1411,2024-05-23,Present
29568,1411,2024-05-24,Absent
29569,1411,2024-05-27,Present
29570,1411,2024-05-28,Present
29571,1411,2024-05-29,Present
29572,1411,2024-05-30,Absent
29573,1411,2024-05-31,Present
29574,1411,2024-06-03,Present
29575,1411,2024-06-04,Absent
29576,1304,2024-03-06,Present
29577,1304,2024-03-07,Present
29578,1304,2024-03-08,Absent
29579,1304,2024-03-11,Present
29580,1304,2024-03-12,Present
29581,1304,2024-03-13,Present
29582,1304,2024-03-14,Absent
29583,1304,2024-03-15,Present
29584,1304,2024-03-18,Present
29585,1304,2024-03-19,Absent
29586,1304,2024-03-20,Present
29587,1304,2024-03-21,Present
29588,1304,2024-03-22,Present
29589,1304,2024-03-25,Present
29590,1304,2024-03-26,Present
29591,1304,2024-03-27,Absent
29592,1304,2024-03-28,Present
29593,1304,2024-03-29,Present
29594,1304,2024-04-01,Present
29595,1304,2024-04-02,Present
29596,1304,2024-04-03,Present
29597,1304,2024-04-04,Present
29598,1304,2024-04-05,Present
29599,1304,2024-04-08,Present
29600,1304,2024-04-09,Present
29601,1304,2024-04-10,Present
29602,1304,2024-04-11,Absent
29603,1304,2024-04-12,Present
29604,1304,2024-04-15,Present
29605,1304,2024-04-16,Absent
29606,1304,2024-04-17,Present
29607,1304,2024-04-18,Present
29608,1304,2024-04-19,Present
29609,1304,2024-04-22,Present
29610,1304,2024-04-23,Present
29611,1304,2024-04-24,Absent
29612,1304,2024-04-25,Present
29613,1304,2024-04-26,Present
29614,1304,2024-04-29,Present
29615,1304,2024-04-30,Present
29616,1304,2024-05-01,Present
29617,1304,2024-05-02,Absent
29618,1304,2024-05-03,Present
29619,1304,2024-05-06,Present
29620,1304,2024-05-07,Present
29621,1304,2024-05-08,Present
29622,1304,2024-05-09,Present
29623,1304,2024-05-10,Absent
29624,1304,2024-05-13,Present
29625,1304,2024-05-14,Present
29626,1304,2024-05-15,Present
29627,1304,2024-05-16,Present
29628,1304,2024-05-17,Present
29629,1304,2024-05-20,Present
29630,1304,2024-05-21,Present
29631,1304,2024-05-22,Present
29632,1304,2024-05-23,Present
29633,1304,2024-05-24,Present
29634,1304,2024-05-27,Absent
29635,1304,2024-05-28,Present
29636,1304,2024-05-29,Present
29637,1304,2024-05-30,Absent
29638,1304,2024-05-31,Present
29639,1304,2024-06-03,Present
29640,1304,2024-06-04,Present
29641,1364,2024-03-06,Present
29642,1364,2024-03-07,Present
29643,1364,2024-03-08,Present
29644,1364,2024-03-11,Present
29645,1364,2024-03-12,Present
29646,1364,2024-03-13,Present
29647,1364,2024-03-14,Present
29648,1364,2024-03-15,Present
29649,1364,2024-03-18,Present
29650,1364,2024-03-19,Present
29651,1364,2024-03-20,Present
29652,1364,2024-03-21,Present
29653,1364,2024-03-22,Absent
29654,1364,2024-03-25,Present
29655,1364,2024-03-26,Absent
29656,1364,2024-03-27,Absent
29657,1364,2024-03-28,Present
29658,1364,2024-03-29,Present
29659,1364,2024-04-01,Present
29660,1364,2024-04-02,Present
29661,1364,2024-04-03,Present
29662,1364,2024-04-04,Present
29663,1364,2024-04-05,Present
29664,1364,2024-04-08,Present
29665,1364,2024-04-09,Present
29666,1364,2024-04-10,Present
29667,1364,2024-04-11,Present
29668,1364,2024-04-12,Present
29669,1364,2024-04-15,Present
29670,1364,2024-04-16,Absent
29671,1364,2024-04-17,Absent
29672,1364,2024-04-18,Absent
29673,1364,2024-04-19,Present
29674,1364,2024-04-22,Present
29675,1364,2024-04-23,Absent
29676,1364,2024-04-24,Present
29677,1364,2024-04-25,Absent
29678,1364,2024-04-26,Present
29679,1364,2024-04-29,Present
29680,1364,2024-04-30,Present
29681,1364,2024-05-01,Present
29682,1364,2024-05-02,Present
29683,1364,2024-05-03,Present
29684,1364,2024-05-06,Present
29685,1364,2024-05-07,Present
29686,1364,2024-05-08,Present
29687,1364,2024-05-09,Present
29688,1364,2024-05-10,Present
29689,1364,2024-05-13,Present
29690,1364,2024-05-14,Absent
29691,1364,2024-05-15,Present
29692,1364,2024-05-16,Absent
29693,1364,2024-05-17,Present
29694,1364,2024-05-20,Present
29695,1364,2024-05-21,Absent
29696,1364,2024-05-22,Present
29697,1364,2024-05-23,Absent
29698,1364,2024-05-24,Present
29699,1364,2024-05-27,Present
29700,1364,2024-05-28,Present
29701,1364,2024-05-29,Absent
29702,1364,2024-05-30,Present
29703,1364,2024-05-31,Absent
29704,1364,2024-06-03,Present
29705,1364,2024-06-04,Present
29706,1248,2024-03-06,Present
29707,1248,2024-03-07,Present
29708,1248,2024-03-08,Present
29709,1248,2024-03-11,Present
29710,1248,2024-03-12,Present
29711,1248,2024-03-13,Present
29712,1248,2024-03-14,Present
29713,1248,2024-03-15,Present
29714,1248,2024-03-18,Present
29715,1248,2024-03-19,Present
29716,1248,2024-03-20,Absent
29717,1248,2024-03-21,Present
29718,1248,2024-03-22,Present
29719,1248,2024-03-25,Present
29720,1248,2024-03-26,Present
29721,1248,2024-03-27,Present
29722,1248,2024-03-28,Present
29723,1248,2024-03-29,Present
29724,1248,2024-04-01,Present
29725,1248,2024-04-02,Present
29726,1248,2024-04-03,Absent
29727,1248,2024-04-04,Absent
29728,1248,2024-04-05,Present
29729,1248,2024-04-08,Present
29730,1248,2024-04-09,Present
29731,1248,2024-04-10,Present
29732,1248,2024-04-11,Present
29733,1248,2024-04-12,Absent
29734,1248,2024-04-15,Present
29735,1248,2024-04-16,Present
29736,1248,2024-04-17,Present
29737,1248,2024-04-18,Present
29738,1248,2024-04-19,Absent
29739,1248,2024-04-22,Present
29740,1248,2024-04-23,Present
29741,1248,2024-04-24,Present
29742,1248,2024-04-25,Present
29743,1248,2024-04-26,Present
29744,1248,2024-04-29,Present
29745,1248,2024-04-30,Present
29746,1248,2024-05-01,Present
29747,1248,2024-05-02,Absent
29748,1248,2024-05-03,Present
29749,1248,2024-05-06,Present
29750,1248,2024-05-07,Present
29751,1248,2024-05-08,Present
29752,1248,2024-05-09,Present
29753,1248,2024-05-10,Present
29754,1248,2024-05-13,Present
29755,1248,2024-05-14,Present
29756,1248,2024-05-15,Present
29757,1248,2024-05-16,Present
29758,1248,2024-05-17,Present
29759,1248,2024-05-20,Present
29760,1248,2024-05-21,Present
29761,1248,2024-05-22,Present
29762,1248,2024-05-23,Present
29763,1248,2024-05-24,Present
29764,1248,2024-05-27,Present
29765,1248,2024-05-28,Present
29766,1248,2024-05-29,Present
29767,1248,2024-05-30,Present
29768,1248,2024-05-31,Present
29769,1248,2024-06-03,Present
29770,1248,2024-06-04,Absent
29771,1233,2024-03-06,Absent
29772,1233,2024-03-07,Present
29773,1233,2024-03-08,Present
29774,1233,2024-03-11,Present
29775,1233,2024-03-12,Present
29776,1233,2024-03-13,Present
29777,1233,2024-03-14,Present
29778,1233,2024-03-15,Present
29779,1233,2024-03-18,Present
29780,1233,2024-03-19,Present
29781,1233,2024-03-20,Present
29782,1233,2024-03-21,Absent
29783,1233,2024-03-22,Present
29784,1233,2024-03-25,Present
29785,1233,2024-03-26,Present
29786,1233,2024-03-27,Present
29787,1233,2024-03-28,Present
29788,1233,2024-03-29,Present
29789,1233,2024-04-01,Present
29790,1233,2024-04-02,Present
29791,1233,2024-04-03,Present
29792,1233,2024-04-04,Present
29793,1233,2024-04-05,Present
29794,1233,2024-04-08,Present
29795,1233,2024-04-09,Present
29796,1233,2024-04-10,Present
29797,1233,2024-04-11,Absent
29798,1233,2024-04-12,Present
29799,1233,2024-04-15,Absent
29800,1233,2024-04-16,Present
29801,1233,2024-04-17,Present
29802,1233,2024-04-18,Absent
29803,1233,2024-04-19,Present
29804,1233,2024-04-22,Present
29805,1233,2024-04-23,Present
29806,1233,2024-04-24,Present
29807,1233,2024-04-25,Present
29808,1233,2024-04-26,Present
29809,1233,2024-04-29,Present
29810,1233,2024-04-30,Present
29811,1233,2024-05-01,Present
29812,1233,2024-05-02,Absent
29813,1233,2024-05-03,Absent
29814,1233,2024-05-06,Present
29815,1233,2024-05-07,Present
29816,1233,2024-05-08,Present
29817,1233,2024-05-09,Present
29818,1233,2024-05-10,Present
29819,1233,2024-05-13,Present
29820,1233,2024-05-14,Absent
29821,1233,2024-05-15,Absent
29822,1233,2024-05-16,Absent
29823,1233,2024-05-17,Present
29824,1233,2024-05-20,Absent
29825,1233,2024-05-21,Present
29826,1233,2024-05-22,Present
29827,1233,2024-05-23,Present
29828,1233,2024-05-24,Present
29829,1233,2024-05-27,Absent
29830,1233,2024-05-28,Present
29831,1233,2024-05-29,Absent
29832,1233,2024-05-30,Present
29833,1233,2024-05-31,Present
29834,1233,2024-06-03,Absent
29835,1233,2024-06-04,Present
29836,1122,2024-03-06,Present
29837,1122,2024-03-07,Present
29838,1122,2024-03-08,Present
29839,1122,2024-03-11,Absent
29840,1122,2024-03-12,Present
29841,1122,2024-03-13,Present
29842,1122,2024-03-14,Absent
29843,1122,2024-03-15,Absent
29844,1122,2024-03-18,Absent
29845,1122,2024-03-19,Present
29846,1122,2024-03-20,Present
29847,1122,2024-03-21,Present
29848,1122,2024-03-22,Present
29849,1122,2024-03-25,Present
29850,1122,2024-03-26,Present
29851,1122,2024-03-27,Absent
29852,1122,2024-03-28,Present
29853,1122,2024-03-29,Present
29854,1122,2024-04-01,Present
29855,1122,2024-04-02,Present
29856,1122,2024-04-03,Absent
29857,1122,2024-04-04,Present
29858,1122,2024-04-05,Present
29859,1122,2024-04-08,Present
29860,1122,2024-04-09,Present
29861,1122,2024-04-10,Present
29862,1122,2024-04-11,Present
29863,1122,2024-04-12,Present
29864,1122,2024-04-15,Present
29865,1122,2024-04-16,Present
29866,1122,2024-04-17,Present
29867,1122,2024-04-18,Present
29868,1122,2024-04-19,Present
29869,1122,2024-04-22,Present
29870,1122,2024-04-23,Absent
29871,1122,2024-04-24,Absent
29872,1122,2024-04-25,Present
29873,1122,2024-04-26,Absent
29874,1122,2024-04-29,Present
29875,1122,2024-04-30,Present
29876,1122,2024-05-01,Present
29877,1122,2024-05-02,Present
29878,1122,2024-05-03,Absent
29879,1122,2024-05-06,Present
29880,1122,2024-05-07,Present
29881,1122,2024-05-08,Present
29882,1122,2024-05-09,Present
29883,1122,2024-05-10,Absent
29884,1122,2024-05-13,Present
29885,1122,2024-05-14,Present
29886,1122,2024-05-15,Present
29887,1122,2024-05-16,Present
29888,1122,2024-05-17,Present
29889,1122,2024-05-20,Absent
29890,1122,2024-05-21,Present
29891,1122,2024-05-22,Absent
29892,1122,2024-05-23,Present
29893,1122,2024-05-24,Present
29894,1122,2024-05-27,Present
29895,1122,2024-05-28,Present
29896,1122,2024-05-29,Absent
29897,1122,2024-05-30,Present
29898,1122,2024-05-31,Present
29899,1122,2024-06-03,Absent
29900,1122,2024-06-04,Present
29901,1491,2024-03-06,Present
29902,1491,2024-03-07,Present
29903,1491,2024-03-08,Present
29904,1491,2024-03-11,Present
29905,1491,2024-03-12,Present
29906,1491,2024-03-13,Present
29907,1491,2024-03-14,Absent
29908,1491,2024-03-15,Absent
29909,1491,2024-03-18,Present
29910,1491,2024-03-19,Present
29911,1491,2024-03-20,Present
29912,1491,2024-03-21,Present
29913,1491,2024-03-22,Absent
29914,1491,2024-03-25,Present
29915,1491,2024-03-26,Absent
29916,1491,2024-03-27,Present
29917,1491,2024-03-28,Present
29918,1491,2024-03-29,Present
29919,1491,2024-04-01,Absent
29920,1491,2024-04-02,Absent
29921,1491,2024-04-03,Present
29922,1491,2024-04-04,Present
29923,1491,2024-04-05,Absent
29924,1491,2024-04-08,Present
29925,1491,2024-04-09,Present
29926,1491,2024-04-10,Absent
29927,1491,2024-04-11,Absent
29928,1491,2024-04-12,Present
29929,1491,2024-04-15,Present
29930,1491,2024-04-16,Present
29931,1491,2024-04-17,Present
29932,1491,2024-04-18,Present
29933,1491,2024-04-19,Present
29934,1491,2024-04-22,Present
29935,1491,2024-04-23,Present
29936,1491,2024-04-24,Present
29937,1491,2024-04-25,Absent
29938,1491,2024-04-26,Present
29939,1491,2024-04-29,Present
29940,1491,2024-04-30,Present
29941,1491,2024-05-01,Present
29942,1491,2024-05-02,Present
29943,1491,2024-05-03,Present
29944,1491,2024-05-06,Present
29945,1491,2024-05-07,Present
29946,1491,2024-05-08,Present
29947,1491,2024-05-09,Present
29948,1491,2024-05-10,Present
29949,1491,2024-05-13,Present
29950,1491,2024-05-14,Present
29951,1491,2024-05-15,Absent
29952,1491,2024-05-16,Present
29953,1491,2024-05-17,Absent
29954,1491,2024-05-20,Present
29955,1491,2024-05-21,Present
29956,1491,2024-05-22,Present
29957,1491,2024-05-23,Present
29958,1491,2024-05-24,Absent
29959,1491,2024-05-27,Absent
29960,1491,2024-05-28,Present
29961,1491,2024-05-29,Present
29962,1491,2024-05-30,Present
29963,1491,2024-05-31,Present
29964,1491,2024-06-03,Present
29965,1491,2024-06-04,Present
29966,1482,2024-03-06,Present
29967,1482,2024-03-07,Present
29968,1482,2024-03-08,Absent
29969,1482,2024-03-11,Present
29970,1482,2024-03-12,Present
29971,1482,2024-03-13,Present
29972,1482,2024-03-14,Present
29973,1482,2024-03-15,Present
29974,1482,2024-03-18,Present
29975,1482,2024-03-19,Present
29976,1482,2024-03-20,Present
29977,1482,2024-03-21,Present
29978,1482,2024-03-22,Present
29979,1482,2024-03-25,Present
29980,1482,2024-03-26,Present
29981,1482,2024-03-27,Present
29982,1482,2024-03-28,Present
29983,1482,2024-03-29,Present
29984,1482,2024-04-01,Present
29985,1482,2024-04-02,Present
29986,1482,2024-04-03,Present
29987,1482,2024-04-04,Present
29988,1482,2024-04-05,Present
29989,1482,2024-04-08,Absent
29990,1482,2024-04-09,Present
29991,1482,2024-04-10,Present
29992,1482,2024-04-11,Absent
29993,1482,2024-04-12,Present
29994,1482,2024-04-15,Present
29995,1482,2024-04-16,Absent
29996,1482,2024-04-17,Absent
29997,1482,2024-04-18,Present
29998,1482,2024-04-19,Present
29999,1482,2024-04-22,Present
30000,1482,2024-04-23,Present
30001,1482,2024-04-24,Present
30002,1482,2024-04-25,Present
30003,1482,2024-04-26,Present
30004,1482,2024-04-29,Present
30005,1482,2024-04-30,Present
30006,1482,2024-05-01,Present
30007,1482,2024-05-02,Present
30008,1482,2024-05-03,Present
30009,1482,2024-05-06,Present
30010,1482,2024-05-07,Present
30011,1482,2024-05-08,Present
30012,1482,2024-05-09,Present
30013,1482,2024-05-10,Present
30014,1482,2024-05-13,Absent
30015,1482,2024-05-14,Present
30016,1482,2024-05-15,Present
30017,1482,2024-05-16,Present
30018,1482,2024-05-17,Absent
30019,1482,2024-05-20,Present
30020,1482,2024-05-21,Present
30021,1482,2024-05-22,Present
30022,1482,2024-05-23,Present
30023,1482,2024-05-24,Present
30024,1482,2024-05-27,Absent
30025,1482,2024-05-28,Present
30026,1482,2024-05-29,Present
30027,1482,2024-05-30,Present
30028,1482,2024-05-31,Present
30029,1482,2024-06-03,Present
30030,1482,2024-06-04,Present
30031,1533,2024-03-06,Present
30032,1533,2024-03-07,Present
30033,1533,2024-03-08,Present
30034,1533,2024-03-11,Present
30035,1533,2024-03-12,Absent
30036,1533,2024-03-13,Present
30037,1533,2024-03-14,Absent
30038,1533,2024-03-15,Absent
30039,1533,2024-03-18,Present
30040,1533,2024-03-19,Present
30041,1533,2024-03-20,Present
30042,1533,2024-03-21,Present
30043,1533,2024-03-22,Present
30044,1533,2024-03-25,Present
30045,1533,2024-03-26,Present
30046,1533,2024-03-27,Present
30047,1533,2024-03-28,Present
30048,1533,2024-03-29,Present
30049,1533,2024-04-01,Present
30050,1533,2024-04-02,Present
30051,1533,2024-04-03,Absent
30052,1533,2024-04-04,Present
30053,1533,2024-04-05,Present
30054,1533,2024-04-08,Present
30055,1533,2024-04-09,Present
30056,1533,2024-04-10,Present
30057,1533,2024-04-11,Present
30058,1533,2024-04-12,Present
30059,1533,2024-04-15,Present
30060,1533,2024-04-16,Present
30061,1533,2024-04-17,Present
30062,1533,2024-04-18,Present
30063,1533,2024-04-19,Absent
30064,1533,2024-04-22,Absent
30065,1533,2024-04-23,Present
30066,1533,2024-04-24,Present
30067,1533,2024-04-25,Present
30068,1533,2024-04-26,Present
30069,1533,2024-04-29,Absent
30070,1533,2024-04-30,Present
30071,1533,2024-05-01,Present
30072,1533,2024-05-02,Present
30073,1533,2024-05-03,Present
30074,1533,2024-05-06,Present
30075,1533,2024-05-07,Present
30076,1533,2024-05-08,Present
30077,1533,2024-05-09,Absent
30078,1533,2024-05-10,Present
30079,1533,2024-05-13,Present
30080,1533,2024-05-14,Present
30081,1533,2024-05-15,Absent
30082,1533,2024-05-16,Present
30083,1533,2024-05-17,Present
30084,1533,2024-05-20,Present
30085,1533,2024-05-21,Present
30086,1533,2024-05-22,Present
30087,1533,2024-05-23,Present
30088,1533,2024-05-24,Absent
30089,1533,2024-05-27,Absent
30090,1533,2024-05-28,Absent
30091,1533,2024-05-29,Present
30092,1533,2024-05-30,Present
30093,1533,2024-05-31,Present
30094,1533,2024-06-03,Present
30095,1533,2024-06-04,Present
30096,1463,2024-03-06,Present
30097,1463,2024-03-07,Present
30098,1463,2024-03-08,Present
30099,1463,2024-03-11,Present
30100,1463,2024-03-12,Present
30101,1463,2024-03-13,Present
30102,1463,2024-03-14,Present
30103,1463,2024-03-15,Present
30104,1463,2024-03-18,Present
30105,1463,2024-03-19,Present
30106,1463,2024-03-20,Present
30107,1463,2024-03-21,Present
30108,1463,2024-03-22,Present
30109,1463,2024-03-25,Present
30110,1463,2024-03-26,Present
30111,1463,2024-03-27,Present
30112,1463,2024-03-28,Present
30113,1463,2024-03-29,Present
30114,1463,2024-04-01,Absent
30115,1463,2024-04-02,Present
30116,1463,2024-04-03,Present
30117,1463,2024-04-04,Present
30118,1463,2024-04-05,Present
30119,1463,2024-04-08,Present
30120,1463,2024-04-09,Present
30121,1463,2024-04-10,Absent
30122,1463,2024-04-11,Present
30123,1463,2024-04-12,Present
30124,1463,2024-04-15,Present
30125,1463,2024-04-16,Present
30126,1463,2024-04-17,Absent
30127,1463,2024-04-18,Absent
30128,1463,2024-04-19,Present
30129,1463,2024-04-22,Absent
30130,1463,2024-04-23,Absent
30131,1463,2024-04-24,Present
30132,1463,2024-04-25,Present
30133,1463,2024-04-26,Present
30134,1463,2024-04-29,Present
30135,1463,2024-04-30,Present
30136,1463,2024-05-01,Present
30137,1463,2024-05-02,Present
30138,1463,2024-05-03,Present
30139,1463,2024-05-06,Present
30140,1463,2024-05-07,Present
30141,1463,2024-05-08,Present
30142,1463,2024-05-09,Present
30143,1463,2024-05-10,Present
30144,1463,2024-05-13,Present
30145,1463,2024-05-14,Present
30146,1463,2024-05-15,Present
30147,1463,2024-05-16,Absent
30148,1463,2024-05-17,Present
30149,1463,2024-05-20,Present
30150,1463,2024-05-21,Present
30151,1463,2024-05-22,Present
30152,1463,2024-05-23,Present
30153,1463,2024-05-24,Present
30154,1463,2024-05-27,Present
30155,1463,2024-05-28,Absent
30156,1463,2024-05-29,Absent
30157,1463,2024-05-30,Absent
30158,1463,2024-05-31,Present
30159,1463,2024-06-03,Present
30160,1463,2024-06-04,Present
30161,1522,2024-03-06,Absent
30162,1522,2024-03-07,Present
30163,1522,2024-03-08,Absent
30164,1522,2024-03-11,Absent
30165,1522,2024-03-12,Present
30166,1522,2024-03-13,Present
30167,1522,2024-03-14,Present
30168,1522,2024-03-15,Present
30169,1522,2024-03-18,Present
30170,1522,2024-03-19,Present
30171,1522,2024-03-20,Present
30172,1522,2024-03-21,Present
30173,1522,2024-03-22,Present
30174,1522,2024-03-25,Present
30175,1522,2024-03-26,Present
30176,1522,2024-03-27,Present
30177,1522,2024-03-28,Present
30178,1522,2024-03-29,Present
30179,1522,2024-04-01,Present
30180,1522,2024-04-02,Present
30181,1522,2024-04-03,Present
30182,1522,2024-04-04,Present
30183,1522,2024-04-05,Present
30184,1522,2024-04-08,Present
30185,1522,2024-04-09,Present
30186,1522,2024-04-10,Present
30187,1522,2024-04-11,Absent
30188,1522,2024-04-12,Present
30189,1522,2024-04-15,Present
30190,1522,2024-04-16,Absent
30191,1522,2024-04-17,Present
30192,1522,2024-04-18,Present
30193,1522,2024-04-19,Present
30194,1522,2024-04-22,Present
30195,1522,2024-04-23,Present
30196,1522,2024-04-24,Present
30197,1522,2024-04-25,Absent
30198,1522,2024-04-26,Present
30199,1522,2024-04-29,Present
30200,1522,2024-04-30,Present
30201,1522,2024-05-01,Present
30202,1522,2024-05-02,Present
30203,1522,2024-05-03,Present
30204,1522,2024-05-06,Present
30205,1522,2024-05-07,Present
30206,1522,2024-05-08,Present
30207,1522,2024-05-09,Present
30208,1522,2024-05-10,Present
30209,1522,2024-05-13,Present
30210,1522,2024-05-14,Present
30211,1522,2024-05-15,Present
30212,1522,2024-05-16,Present
30213,1522,2024-05-17,Present
30214,1522,2024-05-20,Absent
30215,1522,2024-05-21,Present
30216,1522,2024-05-22,Absent
30217,1522,2024-05-23,Present
30218,1522,2024-05-24,Present
30219,1522,2024-05-27,Present
30220,1522,2024-05-28,Present
30221,1522,2024-05-29,Present
30222,1522,2024-05-30,Present
30223,1522,2024-05-31,Present
30224,1522,2024-06-03,Present
30225,1522,2024-06-04,Absent
30226,1443,2024-03-06,Present
30227,1443,2024-03-07,Present
30228,1443,2024-03-08,Present
30229,1443,2024-03-11,Absent
30230,1443,2024-03-12,Absent
30231,1443,2024-03-13,Present
30232,1443,2024-03-14,Present
30233,1443,2024-03-15,Present
30234,1443,2024-03-18,Present
30235,1443,2024-03-19,Present
30236,1443,2024-03-20,Present
30237,1443,2024-03-21,Present
30238,1443,2024-03-22,Present
30239,1443,2024-03-25,Present
30240,1443,2024-03-26,Present
30241,1443,2024-03-27,Present
30242,1443,2024-03-28,Present
30243,1443,2024-03-29,Present
30244,1443,2024-04-01,Present
30245,1443,2024-04-02,Present
30246,1443,2024-04-03,Absent
30247,1443,2024-04-04,Present
30248,1443,2024-04-05,Absent
30249,1443,2024-04-08,Present
30250,1443,2024-04-09,Absent
30251,1443,2024-04-10,Absent
30252,1443,2024-04-11,Present
30253,1443,2024-04-12,Absent
30254,1443,2024-04-15,Absent
30255,1443,2024-04-16,Present
30256,1443,2024-04-17,Present
30257,1443,2024-04-18,Present
30258,1443,2024-04-19,Present
30259,1443,2024-04-22,Present
30260,1443,2024-04-23,Absent
30261,1443,2024-04-24,Present
30262,1443,2024-04-25,Present
30263,1443,2024-04-26,Present
30264,1443,2024-04-29,Present
30265,1443,2024-04-30,Present
30266,1443,2024-05-01,Present
30267,1443,2024-05-02,Present
30268,1443,2024-05-03,Present
30269,1443,2024-05-06,Present
30270,1443,2024-05-07,Absent
30271,1443,2024-05-08,Present
30272,1443,2024-05-09,Present
30273,1443,2024-05-10,Present
30274,1443,2024-05-13,Present
30275,1443,2024-05-14,Absent
30276,1443,2024-05-15,Absent
30277,1443,2024-05-16,Present
30278,1443,2024-05-17,Present
30279,1443,2024-05-20,Present
30280,1443,2024-05-21,Present
30281,1443,2024-05-22,Absent
30282,1443,2024-05-23,Absent
30283,1443,2024-05-24,Absent
30284,1443,2024-05-27,Present
30285,1443,2024-05-28,Present
30286,1443,2024-05-29,Present
30287,1443,2024-05-30,Present
30288,1443,2024-05-31,Absent
30289,1443,2024-06-03,Present
30290,1443,2024-06-04,Present
30291,1598,2024-03-06,Present
30292,1598,2024-03-07,Present
30293,1598,2024-03-08,Present
30294,1598,2024-03-11,Present
30295,1598,2024-03-12,Present
30296,1598,2024-03-13,Present
30297,1598,2024-03-14,Present
30298,1598,2024-03-15,Absent
30299,1598,2024-03-18,Present
30300,1598,2024-03-19,Present
30301,1598,2024-03-20,Present
30302,1598,2024-03-21,Present
30303,1598,2024-03-22,Present
30304,1598,2024-03-25,Present
30305,1598,2024-03-26,Present
30306,1598,2024-03-27,Present
30307,1598,2024-03-28,Absent
30308,1598,2024-03-29,Absent
30309,1598,2024-04-01,Present
30310,1598,2024-04-02,Present
30311,1598,2024-04-03,Absent
30312,1598,2024-04-04,Present
30313,1598,2024-04-05,Present
30314,1598,2024-04-08,Present
30315,1598,2024-04-09,Present
30316,1598,2024-04-10,Present
30317,1598,2024-04-11,Present
30318,1598,2024-04-12,Absent
30319,1598,2024-04-15,Present
30320,1598,2024-04-16,Present
30321,1598,2024-04-17,Present
30322,1598,2024-04-18,Present
30323,1598,2024-04-19,Present
30324,1598,2024-04-22,Present
30325,1598,2024-04-23,Present
30326,1598,2024-04-24,Present
30327,1598,2024-04-25,Present
30328,1598,2024-04-26,Present
30329,1598,2024-04-29,Present
30330,1598,2024-04-30,Present
30331,1598,2024-05-01,Present
30332,1598,2024-05-02,Present
30333,1598,2024-05-03,Present
30334,1598,2024-05-06,Present
30335,1598,2024-05-07,Present
30336,1598,2024-05-08,Present
30337,1598,2024-05-09,Absent
30338,1598,2024-05-10,Present
30339,1598,2024-05-13,Present
30340,1598,2024-05-14,Present
30341,1598,2024-05-15,Absent
30342,1598,2024-05-16,Present
30343,1598,2024-05-17,Present
30344,1598,2024-05-20,Present
30345,1598,2024-05-21,Present
30346,1598,2024-05-22,Present
30347,1598,2024-05-23,Present
30348,1598,2024-05-24,Present
30349,1598,2024-05-27,Absent
30350,1598,2024-05-28,Present
30351,1598,2024-05-29,Present
30352,1598,2024-05-30,Present
30353,1598,2024-05-31,Absent
30354,1598,2024-06-03,Absent
30355,1598,2024-06-04,Present
30356,1195,2024-03-06,Present
30357,1195,2024-03-07,Present
30358,1195,2024-03-08,Present
30359,1195,2024-03-11,Present
30360,1195,2024-03-12,Present
30361,1195,2024-03-13,Present
30362,1195,2024-03-14,Present
30363,1195,2024-03-15,Present
30364,1195,2024-03-18,Absent
30365,1195,2024-03-19,Absent
30366,1195,2024-03-20,Present
30367,1195,2024-03-21,Absent
30368,1195,2024-03-22,Absent
30369,1195,2024-03-25,Present
30370,1195,2024-03-26,Absent
30371,1195,2024-03-27,Absent
30372,1195,2024-03-28,Present
30373,1195,2024-03-29,Present
30374,1195,2024-04-01,Present
30375,1195,2024-04-02,Absent
30376,1195,2024-04-03,Present
30377,1195,2024-04-04,Present
30378,1195,2024-04-05,Present
30379,1195,2024-04-08,Present
30380,1195,2024-04-09,Absent
30381,1195,2024-04-10,Present
30382,1195,2024-04-11,Absent
30383,1195,2024-04-12,Present
30384,1195,2024-04-15,Present
30385,1195,2024-04-16,Present
30386,1195,2024-04-17,Present
30387,1195,2024-04-18,Present
30388,1195,2024-04-19,Present
30389,1195,2024-04-22,Present
30390,1195,2024-04-23,Present
30391,1195,2024-04-24,Present
30392,1195,2024-04-25,Present
30393,1195,2024-04-26,Present
