grade_id,student_id,subject_id,first_test,second_test,exam,total_score,grade,academic_year,term,created_at
4449,1328,19,3,2,6,11,F,2024,First Term,2024-10-08 16:49:59
4450,1328,20,4,3,15,22,F,2024,First Term,2024-10-08 16:49:59
4451,1458,11,3,0,38,41,D,2024,First Term,2024-10-08 16:49:59
4452,1458,12,4,5,9,18,F,2024,First Term,2024-10-08 16:49:59
4453,1458,13,4,0,15,19,F,2024,First Term,2024-10-08 16:49:59
4454,1458,14,15,15,10,40,D,2024,First Term,2024-10-08 16:49:59
4455,1458,15,1,2,34,37,F,2024,First Term,2024-10-08 16:49:59
4456,1458,16,1,2,28,31,F,2024,First Term,2024-10-08 16:49:59
4457,1458,17,2,5,8,15,F,2024,First Term,2024-10-08 16:49:59
4458,1458,18,10,11,57,78,A,2024,First Term,2024-10-08 16:49:59
4459,1458,19,3,4,40,47,D,2024,First Term,2024-10-08 16:49:59
4460,1458,20,2,1,35,38,F,2024,First Term,2024-10-08 16:49:59
4461,1239,1,2,5,22,29,F,2024,First Term,2024-10-08 16:49:59
4462,1239,2,15,12,13,40,D,2024,First Term,2024-10-08 16:49:59
4463,1239,3,3,2,6,11,F,2024,First Term,2024-10-08 16:49:59
4464,1239,4,12,15,70,97,A,2024,First Term,2024-10-08 16:49:59
4465,1239,5,14,13,23,50,C,2024,First Term,2024-10-08 16:49:59
4466,1239,6,0,3,30,33,F,2024,First Term,2024-10-08 16:49:59
4467,1239,7,2,0,30,32,F,2024,First Term,2024-10-08 16:49:59
4468,1239,8,1,4,18,23,F,2024,First Term,2024-10-08 16:49:59
4469,1239,9,5,4,16,25,F,2024,First Term,2024-10-08 16:49:59
4470,1239,10,5,4,14,23,F,2024,First Term,2024-10-08 16:49:59
4471,1151,1,2,2,35,39,F,2024,First Term,2024-10-08 16:49:59
4472,1151,2,10,12,58,80,A,2024,First Term,2024-10-08 16:49:59
4473,1151,3,0,5,28,33,F,2024,First Term,2024-10-08 16:49:59
4474,1151,4,12,12,61,85,A,2024,First Term,2024-10-08 16:49:59
4475,1151,5,11,10,43,64,B,2024,First Term,2024-10-08 16:49:59
4476,1151,6,12,14,35,61,B,2024,First Term,2024-10-08 16:49:59
4477,1151,7,4,5,27,36,F,2024,First Term,2024-10-08 16:49:59
4478,1151,8,12,15,16,43,D,2024,First Term,2024-10-08 16:49:59
4479,1151,9,2,0,33,35,F,2024,First Term,2024-10-08 16:49:59
4480,1151,10,13,15,30,58,C,2024,First Term,2024-10-08 16:49:59
4481,1316,11,0,5,6,11,F,2024,First Term,2024-10-08 16:49:59
4482,1316,12,4,1,34,39,F,2024,First Term,2024-10-08 16:49:59
4483,1316,13,1,1,3,5,F,2024,First Term,2024-10-08 16:49:59
4484,1316,14,13,15,66,94,A,2024,First Term,2024-10-08 16:49:59
4485,1316,15,2,5,18,25,F,2024,First Term,2024-10-08 16:49:59
4486,1316,16,5,3,34,42,D,2024,First Term,2024-10-08 16:49:59
4487,1316,17,5,0,35,40,D,2024,First Term,2024-10-08 16:49:59
4488,1316,18,1,3,22,26,F,2024,First Term,2024-10-08 16:49:59
4489,1316,19,14,15,23,52,C,2024,First Term,2024-10-08 16:49:59
4490,1316,20,5,3,29,37,F,2024,First Term,2024-10-08 16:49:59
4491,1113,1,4,0,25,29,F,2024,First Term,2024-10-08 16:49:59
4492,1113,2,13,11,44,68,B,2024,First Term,2024-10-08 16:49:59
4493,1113,3,2,2,27,31,F,2024,First Term,2024-10-08 16:49:59
4494,1113,4,10,12,30,52,C,2024,First Term,2024-10-08 16:49:59
4495,1113,5,13,10,53,76,A,2024,First Term,2024-10-08 16:49:59
4496,1113,6,5,3,32,40,D,2024,First Term,2024-10-08 16:49:59
4497,1113,7,0,4,18,22,F,2024,First Term,2024-10-08 16:49:59
4498,1113,8,14,11,73,98,A,2024,First Term,2024-10-08 16:49:59
4499,1113,9,1,1,26,28,F,2024,First Term,2024-10-08 16:49:59
4500,1113,10,1,2,29,32,F,2024,First Term,2024-10-08 16:49:59
4501,1010,1,1,3,5,9,F,2024,First Term,2024-10-08 16:49:59
4502,1010,2,14,15,46,75,A,2024,First Term,2024-10-08 16:49:59
4503,1010,3,0,2,19,21,F,2024,First Term,2024-10-08 16:49:59
4504,1010,4,0,5,28,33,F,2024,First Term,2024-10-08 16:49:59
4505,1010,5,0,5,37,42,D,2024,First Term,2024-10-08 16:49:59
4506,1010,6,3,3,13,19,F,2024,First Term,2024-10-08 16:49:59
4507,1010,7,3,0,6,9,F,2024,First Term,2024-10-08 16:49:59
4508,1010,8,1,4,25,30,F,2024,First Term,2024-10-08 16:49:59
4509,1010,9,0,2,8,10,F,2024,First Term,2024-10-08 16:49:59
4510,1010,10,4,4,38,46,D,2024,First Term,2024-10-08 16:49:59
4511,1444,11,0,0,29,29,F,2024,First Term,2024-10-08 16:49:59
4512,1444,12,12,15,25,52,C,2024,First Term,2024-10-08 16:49:59
4513,1444,13,3,2,6,11,F,2024,First Term,2024-10-08 16:49:59
4514,1444,14,14,12,53,79,A,2024,First Term,2024-10-08 16:49:59
4515,1444,15,4,0,17,21,F,2024,First Term,2024-10-08 16:49:59
4516,1444,16,4,0,12,16,F,2024,First Term,2024-10-08 16:49:59
4517,1444,17,1,2,1,4,F,2024,First Term,2024-10-08 16:49:59
4518,1444,18,0,3,8,11,F,2024,First Term,2024-10-08 16:49:59
4519,1444,19,15,12,63,90,A,2024,First Term,2024-10-08 16:49:59
4520,1444,20,10,10,23,43,D,2024,First Term,2024-10-08 16:49:59
4521,1580,11,0,3,6,9,F,2024,First Term,2024-10-08 16:49:59
4522,1580,12,0,3,37,40,D,2024,First Term,2024-10-08 16:49:59
4523,1580,13,3,1,1,5,F,2024,First Term,2024-10-08 16:49:59
4524,1580,14,2,3,24,29,F,2024,First Term,2024-10-08 16:49:59
4525,1580,15,4,5,39,48,D,2024,First Term,2024-10-08 16:49:59
4526,1580,16,2,3,10,15,F,2024,First Term,2024-10-08 16:49:59
4527,1580,17,3,5,30,38,F,2024,First Term,2024-10-08 16:49:59
4528,1580,18,5,0,7,12,F,2024,First Term,2024-10-08 16:49:59
4529,1580,19,2,2,29,33,F,2024,First Term,2024-10-08 16:49:59
4530,1580,20,0,3,8,11,F,2024,First Term,2024-10-08 16:49:59
4531,1220,1,1,3,27,31,F,2024,First Term,2024-10-08 16:49:59
4532,1220,2,4,0,19,23,F,2024,First Term,2024-10-08 16:49:59
4533,1220,3,2,0,40,42,D,2024,First Term,2024-10-08 16:49:59
4534,1220,4,2,1,28,31,F,2024,First Term,2024-10-08 16:49:59
4535,1220,5,2,4,7,13,F,2024,First Term,2024-10-08 16:49:59
4536,1220,6,5,0,18,23,F,2024,First Term,2024-10-08 16:49:59
4537,1220,7,1,0,1,2,F,2024,First Term,2024-10-08 16:49:59
4538,1220,8,13,15,18,46,D,2024,First Term,2024-10-08 16:49:59
4539,1220,9,0,1,20,21,F,2024,First Term,2024-10-08 16:49:59
4540,1220,10,5,5,3,13,F,2024,First Term,2024-10-08 16:49:59
4541,1411,11,5,5,36,46,D,2024,First Term,2024-10-08 16:49:59
4542,1411,12,4,5,7,16,F,2024,First Term,2024-10-08 16:49:59
4543,1411,13,3,2,17,22,F,2024,First Term,2024-10-08 16:49:59
4544,1411,14,13,13,63,89,A,2024,First Term,2024-10-08 16:49:59
4545,1411,15,1,0,3,4,F,2024,First Term,2024-10-08 16:49:59
4546,1411,16,2,1,18,21,F,2024,First Term,2024-10-08 16:49:59
4547,1411,17,10,10,25,45,D,2024,First Term,2024-10-08 16:49:59
4548,1411,18,3,2,21,26,F,2024,First Term,2024-10-08 16:49:59
4549,1411,19,1,3,4,8,F,2024,First Term,2024-10-08 16:49:59
4550,1411,20,1,3,40,44,D,2024,First Term,2024-10-08 16:49:59
4551,1304,11,4,4,15,23,F,2024,First Term,2024-10-08 16:49:59
4552,1304,12,14,14,37,65,B,2024,First Term,2024-10-08 16:49:59
4553,1304,13,4,4,8,16,F,2024,First Term,2024-10-08 16:49:59
4554,1304,14,2,4,24,30,F,2024,First Term,2024-10-08 16:49:59
4555,1304,15,1,1,39,41,D,2024,First Term,2024-10-08 16:49:59
4556,1304,16,0,3,29,32,F,2024,First Term,2024-10-08 16:49:59
4557,1304,17,1,2,10,13,F,2024,First Term,2024-10-08 16:49:59
4558,1304,18,12,14,22,48,D,2024,First Term,2024-10-08 16:49:59
4559,1304,19,15,11,58,84,A,2024,First Term,2024-10-08 16:49:59
4560,1304,20,4,3,5,12,F,2024,First Term,2024-10-08 16:49:59
4561,1364,11,3,2,10,15,F,2024,First Term,2024-10-08 16:49:59
4562,1364,12,5,0,6,11,F,2024,First Term,2024-10-08 16:49:59
4563,1364,13,12,12,43,67,B,2024,First Term,2024-10-08 16:49:59
4564,1364,14,4,0,39,43,D,2024,First Term,2024-10-08 16:49:59
4565,1364,15,4,3,12,19,F,2024,First Term,2024-10-08 16:49:59
4566,1364,16,2,0,4,6,F,2024,First Term,2024-10-08 16:49:59
4567,1364,17,3,1,18,22,F,2024,First Term,2024-10-08 16:49:59
4568,1364,18,14,11,58,83,A,2024,First Term,2024-10-08 16:49:59
4569,1364,19,14,15,34,63,B,2024,First Term,2024-10-08 16:49:59
4570,1364,20,2,3,24,29,F,2024,First Term,2024-10-08 16:49:59
4571,1248,1,0,0,33,33,F,2024,First Term,2024-10-08 16:49:59
4572,1248,2,4,1,2,7,F,2024,First Term,2024-10-08 16:49:59
4573,1248,3,2,4,39,45,D,2024,First Term,2024-10-08 16:49:59
4574,1248,4,4,3,9,16,F,2024,First Term,2024-10-08 16:49:59
4575,1248,5,4,1,26,31,F,2024,First Term,2024-10-08 16:49:59
4576,1248,6,10,14,50,74,A,2024,First Term,2024-10-08 16:49:59
4577,1248,7,15,10,51,76,A,2024,First Term,2024-10-08 16:49:59
4578,1248,8,15,13,63,91,A,2024,First Term,2024-10-08 16:49:59
4579,1248,9,5,4,4,13,F,2024,First Term,2024-10-08 16:49:59
4580,1248,10,2,5,12,19,F,2024,First Term,2024-10-08 16:49:59
4581,1233,1,5,0,21,26,F,2024,First Term,2024-10-08 16:49:59
4582,1233,2,2,2,2,6,F,2024,First Term,2024-10-08 16:49:59
4583,1233,3,0,3,29,32,F,2024,First Term,2024-10-08 16:49:59
4584,1233,4,1,5,18,24,F,2024,First Term,2024-10-08 16:49:59
4585,1233,5,4,5,38,47,D,2024,First Term,2024-10-08 16:49:59
4586,1233,6,5,4,37,46,D,2024,First Term,2024-10-08 16:49:59
4587,1233,7,2,5,27,34,F,2024,First Term,2024-10-08 16:49:59
4588,1233,8,13,12,26,51,C,2024,First Term,2024-10-08 16:49:59
4589,1233,9,14,14,37,65,B,2024,First Term,2024-10-08 16:49:59
4590,1233,10,4,1,34,39,F,2024,First Term,2024-10-08 16:49:59
4591,1122,1,3,0,12,15,F,2024,First Term,2024-10-08 16:49:59
4592,1122,2,11,12,45,68,B,2024,First Term,2024-10-08 16:49:59
4593,1122,3,3,4,25,32,F,2024,First Term,2024-10-08 16:49:59
4594,1122,4,2,5,11,18,F,2024,First Term,2024-10-08 16:49:59
4595,1122,5,14,11,29,54,C,2024,First Term,2024-10-08 16:49:59
4596,1122,6,1,4,0,5,F,2024,First Term,2024-10-08 16:49:59
4597,1122,7,13,11,38,62,B,2024,First Term,2024-10-08 16:49:59
4598,1122,8,14,15,34,63,B,2024,First Term,2024-10-08 16:49:59
4599,1122,9,14,13,59,86,A,2024,First Term,2024-10-08 16:49:59
4600,1122,10,0,2,21,23,F,2024,First Term,2024-10-08 16:49:59
4601,1491,11,2,1,13,16,F,2024,First Term,2024-10-08 16:49:59
4602,1491,12,4,2,5,11,F,2024,First Term,2024-10-08 16:49:59
4603,1491,13,14,14,30,58,C,2024,First Term,2024-10-08 16:49:59
4604,1491,14,0,1,38,39,F,2024,First Term,2024-10-08 16:49:59
4605,1491,15,3,2,40,45,D,2024,First Term,2024-10-08 16:49:59
4606,1491,16,5,1,40,46,D,2024,First Term,2024-10-08 16:49:59
4607,1491,17,10,10,67,87,A,2024,First Term,2024-10-08 16:49:59
4608,1491,18,5,2,38,45,D,2024,First Term,2024-10-08 16:49:59
4609,1491,19,4,0,0,4,F,2024,First Term,2024-10-08 16:49:59
4610,1491,20,1,4,20,25,F,2024,First Term,2024-10-08 16:49:59
4611,1482,11,4,1,13,18,F,2024,First Term,2024-10-08 16:49:59
4612,1482,12,10,12,41,63,B,2024,First Term,2024-10-08 16:49:59
4613,1482,13,11,13,50,74,A,2024,First Term,2024-10-08 16:49:59
4614,1482,14,14,13,17,44,D,2024,First Term,2024-10-08 16:49:59
4615,1482,15,5,3,5,13,F,2024,First Term,2024-10-08 16:49:59
4616,1482,16,15,10,54,79,A,2024,First Term,2024-10-08 16:49:59
4617,1482,17,15,10,16,41,D,2024,First Term,2024-10-08 16:49:59
4618,1482,18,1,3,8,12,F,2024,First Term,2024-10-08 16:49:59
4619,1482,19,2,0,16,18,F,2024,First Term,2024-10-08 16:49:59
4620,1482,20,3,3,33,39,F,2024,First Term,2024-10-08 16:49:59
4621,1533,11,3,5,13,21,F,2024,First Term,2024-10-08 16:49:59
4622,1533,12,0,2,36,38,F,2024,First Term,2024-10-08 16:49:59
4623,1533,13,3,1,4,8,F,2024,First Term,2024-10-08 16:49:59
4624,1533,14,5,2,25,32,F,2024,First Term,2024-10-08 16:49:59
4625,1533,15,0,2,21,23,F,2024,First Term,2024-10-08 16:49:59
4626,1533,16,3,4,38,45,D,2024,First Term,2024-10-08 16:49:59
4627,1533,17,0,4,16,20,F,2024,First Term,2024-10-08 16:49:59
4628,1533,18,10,14,40,64,B,2024,First Term,2024-10-08 16:49:59
4629,1533,19,5,5,26,36,F,2024,First Term,2024-10-08 16:49:59
4630,1533,20,14,11,54,79,A,2024,First Term,2024-10-08 16:49:59
4631,1463,11,0,4,5,9,F,2024,First Term,2024-10-08 16:49:59
4632,1463,12,13,12,42,67,B,2024,First Term,2024-10-08 16:49:59
4633,1463,13,4,0,33,37,F,2024,First Term,2024-10-08 16:49:59
4634,1463,14,0,3,24,27,F,2024,First Term,2024-10-08 16:49:59
4635,1463,15,2,1,37,40,D,2024,First Term,2024-10-08 16:49:59
4636,1463,16,12,15,39,66,B,2024,First Term,2024-10-08 16:49:59
4637,1463,17,3,1,1,5,F,2024,First Term,2024-10-08 16:49:59
4638,1463,18,5,5,3,13,F,2024,First Term,2024-10-08 16:49:59
4639,1463,19,5,5,40,50,C,2024,First Term,2024-10-08 16:49:59
4640,1463,20,1,1,19,21,F,2024,First Term,2024-10-08 16:49:59
4641,1522,11,4,4,2,10,F,2024,First Term,2024-10-08 16:49:59
4642,1522,12,3,5,35,43,D,2024,First Term,2024-10-08 16:49:59
4643,1522,13,14,12,14,40,D,2024,First Term,2024-10-08 16:49:59
4644,1522,14,3,3,21,27,F,2024,First Term,2024-10-08 16:49:59
4645,1522,15,2,1,24,27,F,2024,First Term,2024-10-08 16:49:59
4646,1522,16,1,1,17,19,F,2024,First Term,2024-10-08 16:49:59
4647,1522,17,5,4,2,11,F,2024,First Term,2024-10-08 16:49:59
4648,1522,18,5,2,32,39,F,2024,First Term,2024-10-08 16:49:59
4649,1522,19,1,3,39,43,D,2024,First Term,2024-10-08 16:49:59
4650,1522,20,10,10,40,60,B,2024,First Term,2024-10-08 16:49:59
4651,1443,11,0,5,29,34,F,2024,First Term,2024-10-08 16:49:59
4652,1443,12,3,0,22,25,F,2024,First Term,2024-10-08 16:49:59
4653,1443,13,2,3,13,18,F,2024,First Term,2024-10-08 16:49:59
4654,1443,14,3,1,39,43,D,2024,First Term,2024-10-08 16:49:59
4655,1443,15,5,2,36,43,D,2024,First Term,2024-10-08 16:49:59
4656,1443,16,5,0,15,20,F,2024,First Term,2024-10-08 16:49:59
4657,1443,17,10,10,63,83,A,2024,First Term,2024-10-08 16:49:59
4658,1443,18,4,5,20,29,F,2024,First Term,2024-10-08 16:49:59
4659,1443,19,2,3,20,25,F,2024,First Term,2024-10-08 16:49:59
4660,1443,20,5,2,26,33,F,2024,First Term,2024-10-08 16:49:59
4661,1598,11,0,5,28,33,F,2024,First Term,2024-10-08 16:49:59
4662,1598,12,3,0,18,21,F,2024,First Term,2024-10-08 16:49:59
4663,1598,13,5,4,22,31,F,2024,First Term,2024-10-08 16:49:59
4664,1598,14,10,15,46,71,A,2024,First Term,2024-10-08 16:49:59
4665,1598,15,2,1,0,3,F,2024,First Term,2024-10-08 16:49:59
4666,1598,16,2,2,30,34,F,2024,First Term,2024-10-08 16:49:59
4667,1598,17,1,5,17,23,F,2024,First Term,2024-10-08 16:49:59
4668,1598,18,4,4,9,17,F,2024,First Term,2024-10-08 16:49:59
4669,1598,19,5,2,15,22,F,2024,First Term,2024-10-08 16:49:59
4670,1598,20,0,3,6,9,F,2024,First Term,2024-10-08 16:49:59
4671,1195,1,4,2,0,6,F,2024,First Term,2024-10-08 16:49:59
4672,1195,2,10,15,15,40,D,2024,First Term,2024-10-08 16:49:59
4673,1195,3,3,4,32,39,F,2024,First Term,2024-10-08 16:49:59
4674,1195,4,12,15,52,79,A,2024,First Term,2024-10-08 16:49:59
4675,1195,5,5,2,11,18,F,2024,First Term,2024-10-08 16:49:59
4676,1195,6,0,5,3,8,F,2024,First Term,2024-10-08 16:49:59
4677,1195,7,11,11,78,100,A,2024,First Term,2024-10-08 16:49:59
4678,1195,8,15,12,43,70,A,2024,First Term,2024-10-08 16:49:59
4679,1195,9,1,1,2,4,F,2024,First Term,2024-10-08 16:49:59
4680,1195,10,12,15,71,98,A,2024,First Term,2024-10-08 16:49:59
4681,1286,1,2,3,17,22,F,2024,First Term,2024-10-08 16:49:59
4682,1286,2,2,3,20,25,F,2024,First Term,2024-10-08 16:49:59
4683,1286,3,0,2,18,20,F,2024,First Term,2024-10-08 16:49:59
4684,1286,4,3,1,19,23,F,2024,First Term,2024-10-08 16:49:59
4685,1286,5,0,4,6,10,F,2024,First Term,2024-10-08 16:49:59
4686,1286,6,5,2,40,47,D,2024,First Term,2024-10-08 16:49:59
4687,1286,7,3,1,10,14,F,2024,First Term,2024-10-08 16:49:59
4688,1286,8,1,5,21,27,F,2024,First Term,2024-10-08 16:49:59
4689,1286,9,3,2,15,20,F,2024,First Term,2024-10-08 16:49:59
4690,1286,10,14,14,49,77,A,2024,First Term,2024-10-08 16:49:59
4691,1489,11,10,13,59,82,A,2024,First Term,2024-10-08 16:49:59
4692,1489,12,3,2,9,14,F,2024,First Term,2024-10-08 16:49:59
4693,1489,13,5,2,36,43,D,2024,First Term,2024-10-08 16:49:59
4694,1489,14,14,11,39,64,B,2024,First Term,2024-10-08 16:49:59
4695,1489,15,0,0,39,39,F,2024,First Term,2024-10-08 16:49:59
4696,1489,16,5,0,21,26,F,2024,First Term,2024-10-08 16:49:59
4697,1489,17,3,0,23,26,F,2024,First Term,2024-10-08 16:49:59
4698,1489,18,5,4,1,10,F,2024,First Term,2024-10-08 16:49:59
4699,1489,19,1,4,40,45,D,2024,First Term,2024-10-08 16:49:59
4700,1489,20,12,12,45,69,B,2024,First Term,2024-10-08 16:49:59
4701,1445,11,1,0,26,27,F,2024,First Term,2024-10-08 16:49:59
4702,1445,12,1,3,39,43,D,2024,First Term,2024-10-08 16:49:59
4703,1445,13,13,15,71,99,A,2024,First Term,2024-10-08 16:49:59
4704,1445,14,1,5,7,13,F,2024,First Term,2024-10-08 16:49:59
4705,1445,15,14,10,60,84,A,2024,First Term,2024-10-08 16:49:59
4706,1445,16,2,0,5,7,F,2024,First Term,2024-10-08 16:49:59
4707,1445,17,1,0,27,28,F,2024,First Term,2024-10-08 16:49:59
4708,1445,18,1,0,16,17,F,2024,First Term,2024-10-08 16:49:59
4709,1445,19,10,14,65,89,A,2024,First Term,2024-10-08 16:49:59
4710,1445,20,11,11,52,74,A,2024,First Term,2024-10-08 16:49:59
4711,1436,11,2,3,20,25,F,2024,First Term,2024-10-08 16:49:59
4712,1436,12,5,1,35,41,D,2024,First Term,2024-10-08 16:49:59
4713,1436,13,10,12,55,77,A,2024,First Term,2024-10-08 16:49:59
4714,1436,14,12,12,30,54,C,2024,First Term,2024-10-08 16:49:59
4715,1436,15,3,1,19,23,F,2024,First Term,2024-10-08 16:49:59
4716,1436,16,5,2,1,8,F,2024,First Term,2024-10-08 16:49:59
4717,1436,17,5,2,37,44,D,2024,First Term,2024-10-08 16:49:59
4718,1436,18,0,0,2,2,F,2024,First Term,2024-10-08 16:49:59
4719,1436,19,11,15,58,84,A,2024,First Term,2024-10-08 16:49:59
4720,1436,20,1,0,26,27,F,2024,First Term,2024-10-08 16:49:59
4721,1282,1,2,1,39,42,D,2024,First Term,2024-10-08 16:49:59
4722,1282,2,4,5,26,35,F,2024,First Term,2024-10-08 16:49:59
4723,1282,3,2,2,30,34,F,2024,First Term,2024-10-08 16:49:59
4724,1282,4,14,10,50,74,A,2024,First Term,2024-10-08 16:49:59
4725,1282,5,3,4,13,20,F,2024,First Term,2024-10-08 16:49:59
4726,1282,6,13,15,55,83,A,2024,First Term,2024-10-08 16:49:59
4727,1282,7,14,11,25,50,C,2024,First Term,2024-10-08 16:49:59
4728,1282,8,1,2,40,43,D,2024,First Term,2024-10-08 16:49:59
4729,1282,9,10,12,73,95,A,2024,First Term,2024-10-08 16:49:59
4730,1282,10,2,5,21,28,F,2024,First Term,2024-10-08 16:49:59
4731,1290,1,15,13,42,70,A,2024,First Term,2024-10-08 16:49:59
4732,1290,2,14,14,26,54,C,2024,First Term,2024-10-08 16:49:59
4733,1290,3,15,14,54,83,A,2024,First Term,2024-10-08 16:49:59
4734,1290,4,5,3,33,41,D,2024,First Term,2024-10-08 16:49:59
4735,1290,5,1,0,0,1,F,2024,First Term,2024-10-08 16:49:59
4736,1290,6,13,10,66,89,A,2024,First Term,2024-10-08 16:49:59
4737,1290,7,1,0,12,13,F,2024,First Term,2024-10-08 16:49:59
4738,1290,8,10,14,64,88,A,2024,First Term,2024-10-08 16:49:59
4739,1290,9,3,2,13,18,F,2024,First Term,2024-10-08 16:49:59
4740,1290,10,3,0,22,25,F,2024,First Term,2024-10-08 16:49:59
4741,1285,1,2,0,33,35,F,2024,First Term,2024-10-08 16:49:59
4742,1285,2,0,5,36,41,D,2024,First Term,2024-10-08 16:49:59
4743,1285,3,1,4,35,40,D,2024,First Term,2024-10-08 16:49:59
4744,1285,4,12,12,18,42,D,2024,First Term,2024-10-08 16:49:59
4745,1285,5,5,0,12,17,F,2024,First Term,2024-10-08 16:49:59
4746,1285,6,3,1,15,19,F,2024,First Term,2024-10-08 16:49:59
4747,1285,7,15,13,29,57,C,2024,First Term,2024-10-08 16:49:59
4748,1285,8,12,14,67,93,A,2024,First Term,2024-10-08 16:49:59
4749,1285,9,15,15,54,84,A,2024,First Term,2024-10-08 16:49:59
4750,1285,10,12,12,59,83,A,2024,First Term,2024-10-08 16:49:59
4751,1041,1,0,0,3,3,F,2024,First Term,2024-10-08 16:49:59
4752,1041,2,10,13,67,90,A,2024,First Term,2024-10-08 16:49:59
4753,1041,3,2,5,3,10,F,2024,First Term,2024-10-08 16:49:59
4754,1041,4,14,15,59,88,A,2024,First Term,2024-10-08 16:49:59
4755,1041,5,12,14,48,74,A,2024,First Term,2024-10-08 16:49:59
4756,1041,6,10,14,62,86,A,2024,First Term,2024-10-08 16:49:59
4757,1041,7,15,14,20,49,D,2024,First Term,2024-10-08 16:49:59
4758,1041,8,2,5,36,43,D,2024,First Term,2024-10-08 16:49:59
4759,1041,9,0,0,20,20,F,2024,First Term,2024-10-08 16:49:59
4760,1041,10,4,5,14,23,F,2024,First Term,2024-10-08 16:49:59
4761,1007,1,13,12,74,99,A,2024,First Term,2024-10-08 16:49:59
4762,1007,2,4,1,21,26,F,2024,First Term,2024-10-08 16:49:59
4763,1007,3,0,4,7,11,F,2024,First Term,2024-10-08 16:49:59
4764,1007,4,10,14,40,64,B,2024,First Term,2024-10-08 16:49:59
4765,1007,5,1,3,16,20,F,2024,First Term,2024-10-08 16:49:59
4766,1007,6,14,15,18,47,D,2024,First Term,2024-10-08 16:49:59
4767,1007,7,0,5,29,34,F,2024,First Term,2024-10-08 16:49:59
4768,1007,8,2,5,22,29,F,2024,First Term,2024-10-08 16:49:59
4769,1007,9,15,11,59,85,A,2024,First Term,2024-10-08 16:49:59
4770,1007,10,5,4,30,39,F,2024,First Term,2024-10-08 16:49:59
4771,1375,11,4,2,32,38,F,2024,First Term,2024-10-08 16:49:59
4772,1375,12,1,2,14,17,F,2024,First Term,2024-10-08 16:49:59
4773,1375,13,0,1,2,3,F,2024,First Term,2024-10-08 16:49:59
4774,1375,14,13,11,35,59,C,2024,First Term,2024-10-08 16:49:59
4775,1375,15,2,0,21,23,F,2024,First Term,2024-10-08 16:49:59
4776,1375,16,2,3,32,37,F,2024,First Term,2024-10-08 16:49:59
4777,1375,17,10,15,73,98,A,2024,First Term,2024-10-08 16:49:59
4778,1375,18,13,10,26,49,D,2024,First Term,2024-10-08 16:49:59
4779,1375,19,4,4,30,38,F,2024,First Term,2024-10-08 16:49:59
4780,1375,20,0,4,2,6,F,2024,First Term,2024-10-08 16:49:59
4781,1279,1,0,5,17,22,F,2024,First Term,2024-10-08 16:49:59
4782,1279,2,1,3,10,14,F,2024,First Term,2024-10-08 16:49:59
4783,1279,3,0,1,35,36,F,2024,First Term,2024-10-08 16:49:59
4784,1279,4,3,2,15,20,F,2024,First Term,2024-10-08 16:49:59
4785,1279,5,5,2,19,26,F,2024,First Term,2024-10-08 16:49:59
4786,1279,6,11,15,51,77,A,2024,First Term,2024-10-08 16:49:59
4787,1279,7,5,0,35,40,D,2024,First Term,2024-10-08 16:49:59
4788,1279,8,1,2,29,32,F,2024,First Term,2024-10-08 16:49:59
4789,1279,9,2,1,27,30,F,2024,First Term,2024-10-08 16:49:59
4790,1279,10,11,13,74,98,A,2024,First Term,2024-10-08 16:49:59
4791,1034,1,1,0,13,14,F,2024,First Term,2024-10-08 16:49:59
4792,1034,2,1,4,33,38,F,2024,First Term,2024-10-08 16:49:59
4793,1034,3,3,2,21,26,F,2024,First Term,2024-10-08 16:49:59
4794,1034,4,13,10,64,87,A,2024,First Term,2024-10-08 16:49:59
4795,1034,5,0,3,13,16,F,2024,First Term,2024-10-08 16:49:59
4796,1034,6,3,1,19,23,F,2024,First Term,2024-10-08 16:49:59
4797,1034,7,4,5,5,14,F,2024,First Term,2024-10-08 16:49:59
4798,1034,8,10,13,40,63,B,2024,First Term,2024-10-08 16:49:59
4799,1034,9,4,4,29,37,F,2024,First Term,2024-10-08 16:49:59
4800,1034,10,5,4,11,20,F,2024,First Term,2024-10-08 16:49:59
4801,1235,1,14,10,43,67,B,2024,First Term,2024-10-08 16:49:59
4802,1235,2,14,13,37,64,B,2024,First Term,2024-10-08 16:49:59
4803,1235,3,2,4,14,20,F,2024,First Term,2024-10-08 16:49:59
4804,1235,4,13,10,66,89,A,2024,First Term,2024-10-08 16:49:59
4805,1235,5,3,3,24,30,F,2024,First Term,2024-10-08 16:49:59
4806,1235,6,3,2,36,41,D,2024,First Term,2024-10-08 16:49:59
4807,1235,7,11,12,38,61,B,2024,First Term,2024-10-08 16:49:59
4808,1235,8,3,4,2,9,F,2024,First Term,2024-10-08 16:49:59
4809,1235,9,0,0,3,3,F,2024,First Term,2024-10-08 16:49:59
4810,1235,10,14,12,53,79,A,2024,First Term,2024-10-08 16:49:59
4811,1380,11,5,2,18,25,F,2024,First Term,2024-10-08 16:49:59
4812,1380,12,14,14,36,64,B,2024,First Term,2024-10-08 16:49:59
4813,1380,13,11,10,66,87,A,2024,First Term,2024-10-08 16:49:59
4814,1380,14,3,2,35,40,D,2024,First Term,2024-10-08 16:49:59
4815,1380,15,0,1,0,1,F,2024,First Term,2024-10-08 16:49:59
